pdb_id,title,journal,authors,doi,pmid,got_paper
7KQE,Structural insight into SARS-CoV-2 neutralizing antibodies and modulation of syncytia.,Cell,"['Asarnow, D.', 'Wang, B.', 'Lee, W.H.', 'Hu, Y.', 'Huang, C.W.', 'Faust, B.', 'Ng, P.M.L.', 'Ngoh, E.Z.X.', 'Bohn, M.', 'Bulkley, D.', 'Pizzorno, A.', 'Ary, B.', 'Tan, H.C.', 'Lee, C.Y.', 'Minhat, R.A.', 'Terrier, O.', 'Soh, M.K.', 'Teo, F.J.', 'Yeap, Y.Y.C.', 'Seah, S.G.K.', 'Chan, C.E.Z.', 'Connelly, E.', 'Young, N.J.', 'Maurer-Stroh, S.', 'Renia, L.', 'Hanson, B.J.', 'Rosa-Calatrava, M.', 'Manglik, A.', 'Cheng, Y.', 'Craik, C.S.', 'Wang, C.I.']",10.1016/j.cell.2021.04.033,33974910.0,True
7M71,Structural insight into SARS-CoV-2 neutralizing antibodies and modulation of syncytia.,Cell,"['Asarnow, D.', 'Wang, B.', 'Lee, W.H.', 'Hu, Y.', 'Huang, C.W.', 'Faust, B.', 'Ng, P.M.L.', 'Ngoh, E.Z.X.', 'Bohn, M.', 'Bulkley, D.', 'Pizzorno, A.', 'Ary, B.', 'Tan, H.C.', 'Lee, C.Y.', 'Minhat, R.A.', 'Terrier, O.', 'Soh, M.K.', 'Teo, F.J.', 'Yeap, Y.Y.C.', 'Seah, S.G.K.', 'Chan, C.E.Z.', 'Connelly, E.', 'Young, N.J.', 'Maurer-Stroh, S.', 'Renia, L.', 'Hanson, B.J.', 'Rosa-Calatrava, M.', 'Manglik, A.', 'Cheng, Y.', 'Craik, C.S.', 'Wang, C.I.']",10.1016/j.cell.2021.04.033,33974910.0,True
7M7B,Structural insight into SARS-CoV-2 neutralizing antibodies and modulation of syncytia.,Cell,"['Asarnow, D.', 'Wang, B.', 'Lee, W.H.', 'Hu, Y.', 'Huang, C.W.', 'Faust, B.', 'Ng, P.M.L.', 'Ngoh, E.Z.X.', 'Bohn, M.', 'Bulkley, D.', 'Pizzorno, A.', 'Ary, B.', 'Tan, H.C.', 'Lee, C.Y.', 'Minhat, R.A.', 'Terrier, O.', 'Soh, M.K.', 'Teo, F.J.', 'Yeap, Y.Y.C.', 'Seah, S.G.K.', 'Chan, C.E.Z.', 'Connelly, E.', 'Young, N.J.', 'Maurer-Stroh, S.', 'Renia, L.', 'Hanson, B.J.', 'Rosa-Calatrava, M.', 'Manglik, A.', 'Cheng, Y.', 'Craik, C.S.', 'Wang, C.I.']",10.1016/j.cell.2021.04.033,33974910.0,True
6IEB,Neutralization mechanism of human monoclonal antibodies against Rift Valley fever virus.,Nat Microbiol,"['Wang, Q.', 'Ma, T.', 'Wu, Y.', 'Chen, Z.', 'Zeng, H.', 'Tong, Z.', 'Gao, F.', 'Qi, J.', 'Zhao, Z.', 'Chai, Y.', 'Yang, H.', 'Wong, G.', 'Bi, Y.', 'Wu, L.', 'Shi, R.', 'Yang, M.', 'Song, J.', 'Jiang, H.', 'An, Z.', 'Wang, J.', 'Yilma, T.D.', 'Shi, Y.', 'Liu, W.J.', 'Liang, M.', 'Qin, C.', 'Gao, G.F.', 'Yan, J.']",10.1038/s41564-019-0411-z,30936489.0,False
7AKJ,Structural insights into the cross-neutralization of SARS-CoV and SARS-CoV-2 by the human monoclonal antibody 47D11.,Sci Adv,"['Fedry, J.', 'Hurdiss, D.L.', 'Wang, C.', 'Li, W.', 'Obal, G.', 'Drulyte, I.', 'Du, W.', 'Howes, S.C.', 'van Kuppeveld, F.J.M.', 'Forster, F.', 'Bosch, B.J.']",10.1126/sciadv.abf5632,33958322.0,True
1CE1,1.9 A structure of the therapeutic antibody CAMPATH-1H fab in complex with a synthetic peptide antigen.,J.Mol.Biol.,"['James, L.C.', 'Hale, G.', 'Waldmann, H.', 'Bloomer, A.C.']",10.1006/jmbi.1999.2750,10366506.0,False
7JMX,Cross-Neutralization of a SARS-CoV-2 Antibody to a Functionally Conserved Site Is Mediated by Avidity.,Immunity,"['Liu, H.', 'Wu, N.C.', 'Yuan, M.', 'Bangaru, S.', 'Torres, J.L.', 'Caniels, T.G.', 'van Schooten, J.', 'Zhu, X.', 'Lee, C.D.', 'Brouwer, P.J.M.', 'van Gils, M.J.', 'Sanders, R.W.', 'Ward, A.B.', 'Wilson, I.A.']",10.1016/j.immuni.2020.10.023,33242394.0,True
6APC,Infants Infected with Respiratory Syncytial Virus Generate Potent Neutralizing Antibodies that Lack Somatic Hypermutation.,Immunity,"['Goodwin, E.', 'Gilman, M.S.A.', 'Wrapp, D.', 'Chen, M.', 'Ngwuta, J.O.', 'Moin, S.M.', 'Bai, P.', 'Sivasubramanian, A.', 'Connor, R.I.', 'Wright, P.F.', 'Graham, B.S.', 'McLellan, J.S.', 'Walker, L.M.']",10.1016/j.immuni.2018.01.005,29396163.0,False
4RGM,Mechanisms mediating enhanced neutralization efficacy of staphylococcal enterotoxin B by combinations of monoclonal antibodies.,J.Biol.Chem.,"['Dutta, K.', 'Varshney, A.K.', 'Franklin, M.C.', 'Goger, M.', 'Wang, X.', 'Fries, B.C.']",10.1074/jbc.M114.630715,25572397.0,False
4RGN,Mechanisms mediating enhanced neutralization efficacy of staphylococcal enterotoxin B by combinations of monoclonal antibodies.,J.Biol.Chem.,"['Dutta, K.', 'Varshney, A.K.', 'Franklin, M.C.', 'Goger, M.', 'Wang, X.', 'Fries, B.C.']",10.1074/jbc.M114.630715,25572397.0,False
6WGJ,Rapid and robust antibody Fab fragment crystallization utilizing edge-to-edge beta-sheet packing.,Plos One,"['Lieu, R.', 'Antonysamy, S.', 'Druzina, Z.', 'Ho, C.', 'Kang, N.R.', 'Pustilnik, A.', 'Wang, J.', 'Atwell, S.']",10.1371/journal.pone.0232311,32915778.0,False
3CSY,Structure of the Ebola virus glycoprotein bound to an antibody from a human survivor.,Nature,"['Lee, J.E.', 'Fusco, M.L.', 'Hessell, A.J.', 'Oswald, W.B.', 'Burton, D.R.', 'Saphire, E.O.']",10.1038/nature07082,18615077.0,False
5FHC,Structural and molecular basis for Ebola virus neutralization by protective human antibodies.,Science,"['Misasi, J.', 'Gilman, M.S.', 'Kanekiyo, M.', 'Gui, M.', 'Cagigi, A.', 'Mulangu, S.', 'Corti, D.', 'Ledgerwood, J.E.', 'Lanzavecchia, A.', 'Cunningham, J.', 'Muyembe-Tamfun, J.J.', 'Baxa, U.', 'Graham, B.S.', 'Xiang, Y.', 'Sullivan, N.J.', 'McLellan, J.S.']",10.1126/science.aad6117,26917592.0,False
6DZN,Structural Basis of Pan-Ebolavirus Neutralization by an Antibody Targeting the Glycoprotein Fusion Loop.,Cell Rep,"['Murin, C.D.', 'Bruhn, J.F.', 'Bornholdt, Z.A.', 'Copps, J.', 'Stanfield, R.', 'Ward, A.B.']",10.1016/j.celrep.2018.08.009,30184505.0,False
6EAY,Structural basis for broad neutralization of ebolaviruses by an antibody targeting the glycoprotein fusion loop.,Nat Commun,"['Janus, B.M.', 'van Dyk, N.', 'Zhao, X.', 'A Howell, K.', 'Soto, C.', 'Aman, M.J.', 'Li, Y.', 'Fuerst, T.R.', 'Ofek, G.']",10.1038/s41467-018-06113-4,30258051.0,False
5VOC,Structural basis for potent antibody-mediated neutralization of human cytomegalovirus.,Sci Immunol,"['Chandramouli, S.', 'Malito, E.', 'Nguyen, T.', 'Luisi, K.', 'Donnarumma, D.', 'Xing, Y.', 'Norais, N.', 'Yu, D.', 'Carfi, A.']",10.1126/sciimmunol.aan1457,28783665.0,False
6Z1Z,Implications for tetraspanin-enriched microdomain assembly based on structures of CD9 with EWI-F.,Life Sci Alliance,"['Oosterheert, W.', 'Xenaki, K.T.', 'Neviani, V.', 'Pos, W.', 'Doulkeridou, S.', 'Manshande, J.', 'Pearce, N.M.', 'Kroon-Batenburg, L.M.', 'Lutz, M.', 'van Bergen En Henegouwen, P.M.', 'Gros, P.']",10.26508/lsa.202000883,32958604.0,False
7E23,Structure and function analysis of a potent human neutralizing antibody CA521 FALA against SARS-CoV-2.,Commun Biol,"['Song, D.', 'Wang, W.', 'Dong, C.', 'Ning, Z.', 'Liu, X.', 'Liu, C.', 'Du, G.', 'Sha, C.', 'Wang, K.', 'Lu, J.', 'Sun, B.', 'Zhao, Y.', 'Wang, Q.', 'Xu, H.', 'Li, Y.', 'Shen, Z.', 'Jiao, J.', 'Wang, R.', 'Tian, J.', 'Liu, W.', 'Wang, L.', 'Deng, Y.Q.', 'Dou, C.']",10.1038/s42003-021-02029-w,33893388.0,True
5TP3,Potent single-domain antibodies that arrest respiratory syncytial virus fusion protein in its prefusion state.,Nat Commun,"['Rossey, I.', 'Gilman, M.S.', 'Kabeche, S.C.', 'Sedeyn, K.', 'Wrapp, D.', 'Kanekiyo, M.', 'Chen, M.', 'Mas, V.', 'Spitaels, J.', 'Melero, J.A.', 'Graham, B.S.', 'Schepens, B.', 'McLellan, J.S.', 'Saelens, X.']",10.1038/ncomms14158,28194013.0,False
7LM9,A combination of cross-neutralizing antibodies synergizes to prevent SARS-CoV-2 and SARS-CoV pseudovirus infection.,Cell Host Microbe,"['Liu, H.', 'Yuan, M.', 'Huang, D.', 'Bangaru, S.', 'Zhao, F.', 'Lee, C.D.', 'Peng, L.', 'Barman, S.', 'Zhu, X.', 'Nemazee, D.', 'Burton, D.R.', 'van Gils, M.J.', 'Sanders, R.W.', 'Kornau, H.C.', 'Reincke, S.M.', 'Pruss, H.', 'Kreye, J.', 'Wu, N.C.', 'Ward, A.B.', 'Wilson, I.A.']",10.1016/j.chom.2021.04.005,33894127.0,True
4C83,Structural Basis for Selective Cross-Reactivity in a Bactericidal Antibody Against Inner Core Lipooligosaccharide from Neisseria Meningitidis.,Glycobiology,"['Parker, M.J.', 'Gomery, K.', 'Richard, G.', 'Mackenzie, C.R.', 'Cox, A.D.', 'Richards, J.C.', 'Evans, S.V.']",10.1093/GLYCOB/CWU009,24488440.0,False
5BV7,Agonistic Human Antibodies Binding to Lecithin-Cholesterol Acyltransferase Modulate High Density Lipoprotein Metabolism.,J.Biol.Chem.,"['Gunawardane, R.N.', 'Fordstrom, P.', 'Piper, D.E.', 'Masterman, S.', 'Siu, S.', 'Liu, D.', 'Brown, M.', 'Lu, M.', 'Tang, J.', 'Zhang, R.', 'Cheng, J.', 'Gates, A.', 'Meininger, D.', 'Chan, J.', 'Carlson, T.', 'Walker, N.', 'Schwarz, M.', 'Delaney, J.', 'Zhou, M.']",10.1074/jbc.M115.672790,26644477.0,False
5ITB,Structural basis for nonneutralizing antibody competition at antigenic site II of the respiratory syncytial virus fusion protein.,Proc.Natl.Acad.Sci.USA,"['Mousa, J.J.', 'Sauer, M.F.', 'Sevy, A.M.', 'Finn, J.A.', 'Bates, J.T.', 'Alvarado, G.', 'King, H.G.', 'Loerinc, L.B.', 'Fong, R.H.', 'Doranz, B.J.', 'Correia, B.E.', 'Kalyuzhniy, O.', 'Wen, X.', 'Jardetzky, T.S.', 'Schief, W.R.', 'Ohi, M.D.', 'Meiler, J.', 'Crowe, J.E.']",10.1073/pnas.1609449113,27791117.0,False
6IEK,Neutralization mechanism of human monoclonal antibodies against Rift Valley fever virus.,Nat Microbiol,"['Wang, Q.', 'Ma, T.', 'Wu, Y.', 'Chen, Z.', 'Zeng, H.', 'Tong, Z.', 'Gao, F.', 'Qi, J.', 'Zhao, Z.', 'Chai, Y.', 'Yang, H.', 'Wong, G.', 'Bi, Y.', 'Wu, L.', 'Shi, R.', 'Yang, M.', 'Song, J.', 'Jiang, H.', 'An, Z.', 'Wang, J.', 'Yilma, T.D.', 'Shi, Y.', 'Liu, W.J.', 'Liang, M.', 'Qin, C.', 'Gao, G.F.', 'Yan, J.']",10.1038/s41564-019-0411-z,30936489.0,False
4FQQ,Complex-type N-glycan recognition by potent broadly neutralizing HIV antibodies.,Proc.Natl.Acad.Sci.USA,"['Mouquet, H.', 'Scharf, L.', 'Euler, Z.', 'Liu, Y.', 'Eden, C.', 'Scheid, J.F.', 'Halper-Stromberg, A.', 'Gnanapragasam, P.N.', 'Spencer, D.I.', 'Seaman, M.S.', 'Schuitemaker, H.', 'Feizi, T.', 'Nussenzweig, M.C.', 'Bjorkman, P.J.']",10.1073/pnas.1217207109,23115339.0,False
4HK0,Preconfiguration of the antigen-binding site during affinity maturation of a broadly neutralizing influenza virus antibody.,Proc.Natl.Acad.Sci.USA,"['Schmidt, A.G.', 'Xu, H.', 'Khan, A.R.', ""O'Donnell, T."", 'Khurana, S.', 'King, L.R.', 'Manischewitz, J.', 'Golding, H.', 'Suphaphiphat, P.', 'Carfi, A.', 'Settembre, E.C.', 'Dormitzer, P.R.', 'Kepler, T.B.', 'Zhang, R.', 'Moody, M.A.', 'Haynes, B.F.', 'Liao, H.X.', 'Shaw, D.E.', 'Harrison, S.C.']",10.1073/pnas.1218256109,23175789.0,False
1IGA,The Fab and Fc fragments of IgA1 exhibit a different arrangement from that in IgG: a study by X-ray and neutron solution scattering and homology modelling.,J.Mol.Biol.,"['Boehm, M.K.', 'Woof, J.M.', 'Kerr, M.A.', 'Perkins, S.J.']",10.1006/jmbi.1998.2556,10064707.0,False
7BEJ,The antigenic anatomy of SARS-CoV-2 receptor binding domain.,Cell,"['Dejnirattisai, W.', 'Zhou, D.', 'Ginn, H.M.', 'Duyvesteyn, H.M.E.', 'Supasa, P.', 'Case, J.B.', 'Zhao, Y.', 'Walter, T.S.', 'Mentzer, A.J.', 'Liu, C.', 'Wang, B.', 'Paesen, G.C.', 'Slon-Campos, J.', 'Lopez-Camacho, C.', 'Kafai, N.M.', 'Bailey, A.L.', 'Chen, R.E.', 'Ying, B.', 'Thompson, C.', 'Bolton, J.', 'Fyfe, A.', 'Gupta, S.', 'Tan, T.K.', 'Gilbert-Jaramillo, J.', 'James, W.', 'Knight, M.', 'Carroll, M.W.', 'Skelly, D.', 'Dold, C.', 'Peng, Y.', 'Levin, R.', 'Dong, T.', 'Pollard, A.J.', 'Knight, J.C.', 'Klenerman, P.', 'Temperton, N.', 'Hall, D.R.', 'Williams, M.A.', 'Paterson, N.G.', 'Bertram, F.K.R.', 'Siebert, C.A.', 'Clare, D.K.', 'Howe, A.', 'Radecke, J.', 'Song, Y.', 'Townsend, A.R.', 'Huang, K.A.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Diamond, M.S.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.cell.2021.02.032,33756110.0,True
7BEM,The antigenic anatomy of SARS-CoV-2 receptor binding domain.,Cell,"['Dejnirattisai, W.', 'Zhou, D.', 'Ginn, H.M.', 'Duyvesteyn, H.M.E.', 'Supasa, P.', 'Case, J.B.', 'Zhao, Y.', 'Walter, T.S.', 'Mentzer, A.J.', 'Liu, C.', 'Wang, B.', 'Paesen, G.C.', 'Slon-Campos, J.', 'Lopez-Camacho, C.', 'Kafai, N.M.', 'Bailey, A.L.', 'Chen, R.E.', 'Ying, B.', 'Thompson, C.', 'Bolton, J.', 'Fyfe, A.', 'Gupta, S.', 'Tan, T.K.', 'Gilbert-Jaramillo, J.', 'James, W.', 'Knight, M.', 'Carroll, M.W.', 'Skelly, D.', 'Dold, C.', 'Peng, Y.', 'Levin, R.', 'Dong, T.', 'Pollard, A.J.', 'Knight, J.C.', 'Klenerman, P.', 'Temperton, N.', 'Hall, D.R.', 'Williams, M.A.', 'Paterson, N.G.', 'Bertram, F.K.R.', 'Siebert, C.A.', 'Clare, D.K.', 'Howe, A.', 'Radecke, J.', 'Song, Y.', 'Townsend, A.R.', 'Huang, K.A.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Diamond, M.S.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.cell.2021.02.032,33756110.0,True
7ND4,The antigenic anatomy of SARS-CoV-2 receptor binding domain.,Cell,"['Dejnirattisai, W.', 'Zhou, D.', 'Ginn, H.M.', 'Duyvesteyn, H.M.E.', 'Supasa, P.', 'Case, J.B.', 'Zhao, Y.', 'Walter, T.S.', 'Mentzer, A.J.', 'Liu, C.', 'Wang, B.', 'Paesen, G.C.', 'Slon-Campos, J.', 'Lopez-Camacho, C.', 'Kafai, N.M.', 'Bailey, A.L.', 'Chen, R.E.', 'Ying, B.', 'Thompson, C.', 'Bolton, J.', 'Fyfe, A.', 'Gupta, S.', 'Tan, T.K.', 'Gilbert-Jaramillo, J.', 'James, W.', 'Knight, M.', 'Carroll, M.W.', 'Skelly, D.', 'Dold, C.', 'Peng, Y.', 'Levin, R.', 'Dong, T.', 'Pollard, A.J.', 'Knight, J.C.', 'Klenerman, P.', 'Temperton, N.', 'Hall, D.R.', 'Williams, M.A.', 'Paterson, N.G.', 'Bertram, F.K.R.', 'Siebert, C.A.', 'Clare, D.K.', 'Howe, A.', 'Radecke, J.', 'Song, Y.', 'Townsend, A.R.', 'Huang, K.A.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Diamond, M.S.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.cell.2021.02.032,33756110.0,True
5VK2,Structural basis for antibody-mediated neutralization of Lassa virus.,Science,"['Hastie, K.M.', 'Zandonatti, M.A.', 'Kleinfelter, L.M.', 'Heinrich, M.L.', 'Rowland, M.M.', 'Chandran, K.', 'Branco, L.M.', 'Robinson, J.E.', 'Garry, R.F.', 'Saphire, E.O.']",10.1126/science.aam7260,28572385.0,False
6VO1,Mapping the immunogenic landscape of near-native HIV-1 envelope trimers in non-human primates.,Plos Pathog.,"['Cottrell, C.A.', 'van Schooten, J.', 'Bowman, C.A.', 'Yuan, M.', 'Oyen, D.', 'Shin, M.', 'Morpurgo, R.', 'van der Woude, P.', 'van Breemen, M.', 'Torres, J.L.', 'Patel, R.', 'Gross, J.', 'Sewall, L.M.', 'Copps, J.', 'Ozorowski, G.', 'Nogal, B.', 'Sok, D.', 'Rakasz, E.G.', 'Labranche, C.', 'Vigdorovich, V.', 'Christley, S.', 'Carnathan, D.G.', 'Sather, D.N.', 'Montefiori, D.', 'Silvestri, G.', 'Burton, D.R.', 'Moore, J.P.', 'Wilson, I.A.', 'Sanders, R.W.', 'Ward, A.B.', 'van Gils, M.J.']",10.1371/journal.ppat.1008753,32866207.0,False
1TJG,Structure and mechanistic analysis of the Anti-Human Immunodeficiency Virus Type 1 antibody 2F5 in complex with its gp41 epitope,J.Virol.,"['Ofek, G.', 'Tang, M.', 'Sambor, A.', 'Katinger, H.', 'Mascola, J.R.', 'Wyatt, R.', 'Kwong, P.D.']",10.1128/JVI.78.19.10724-10737.2004,15367639.0,False
7D30,A high-affinity RBD-targeting nanobody improves fusion partner's potency against SARS-CoV-2.,Plos Pathog.,"['Yao, H.', 'Cai, H.', 'Li, T.', 'Zhou, B.', 'Qin, W.', 'Lavillette, D.', 'Li, D.']",10.1371/journal.ppat.1009328,33657135.0,True
3IFN,Structural correlates of antibodies associated with acute reversal of amyloid beta-related behavioral deficits in a mouse model of Alzheimer disease.,J.Biol.Chem.,"['Basi, G.S.', 'Feinberg, H.', 'Oshidari, F.', 'Anderson, J.', 'Barbour, R.', 'Baker, J.', 'Comery, T.A.', 'Diep, L.', 'Gill, D.', 'Johnson-Wood, K.', 'Goel, A.', 'Grantcharova, K.', 'Lee, M.', 'Li, J.', 'Partridge, A.', 'Griswold-Prenner, I.', 'Piot, N.', 'Walker, D.', 'Widom, A.', 'Pangalos, M.N.', 'Seubert, P.', 'Jacobsen, J.S.', 'Schenk, D.', 'Weis, W.I.']",10.1074/jbc.M109.045187,19923222.0,False
7JXD,Mapping Neutralizing and Immunodominant Sites on the SARS-CoV-2 Spike Receptor-Binding Domain by Structure-Guided High-Resolution Serology.,Cell,"['Piccoli, L.', 'Park, Y.J.', 'Tortorici, M.A.', 'Czudnochowski, N.', 'Walls, A.C.', 'Beltramello, M.', 'Silacci-Fregni, C.', 'Pinto, D.', 'Rosen, L.E.', 'Bowen, J.E.', 'Acton, O.J.', 'Jaconi, S.', 'Guarino, B.', 'Minola, A.', 'Zatta, F.', 'Sprugasci, N.', 'Bassi, J.', 'Peter, A.', 'De Marco, A.', 'Nix, J.C.', 'Mele, F.', 'Jovic, S.', 'Rodriguez, B.F.', 'Gupta, S.V.', 'Jin, F.', 'Piumatti, G.', 'Lo Presti, G.', 'Pellanda, A.F.', 'Biggiogero, M.', 'Tarkowski, M.', 'Pizzuto, M.S.', 'Cameroni, E.', 'Havenar-Daughton, C.', 'Smithey, M.', 'Hong, D.', 'Lepori, V.', 'Albanese, E.', 'Ceschi, A.', 'Bernasconi, E.', 'Elzi, L.', 'Ferrari, P.', 'Garzoni, C.', 'Riva, A.', 'Snell, G.', 'Sallusto, F.', 'Fink, K.', 'Virgin, H.W.', 'Lanzavecchia, A.', 'Corti, D.', 'Veesler, D.']",10.1016/j.cell.2020.09.037,32991844.0,False
4F33,Recognition of mesothelin by the therapeutic antibody MORAb-009: structural and mechanistic insights.,J.Biol.Chem.,"['Ma, J.', 'Tang, W.K.', 'Esser, L.', 'Pastan, I.', 'Xia, D.']",10.1074/jbc.M112.381756,22787150.0,False
6QTL,Structural basis for chemically-induced homodimerization of a single domain antibody,To Be Published,"['Lesne, J.x.']",,,
6CWD,Structures of Hepatitis B Virus Core- and e-Antigen Immune Complexes Suggest Multi-point Inhibition.,Structure,"['Eren, E.', 'Watts, N.R.', 'Dearborn, A.D.', 'Palmer, I.W.', 'Kaufman, J.D.', 'Steven, A.C.', 'Wingfield, P.T.']",10.1016/j.str.2018.06.012,30100358.0,False
5IFA,HIV-1 broadly neutralizing antibody precursor B cells revealed by germline-targeting immunogen.,Science,"['Jardine, J.G.', 'Kulp, D.W.', 'Havenar-Daughton, C.', 'Sarkar, A.', 'Briney, B.', 'Sok, D.', 'Sesterhenn, F.', 'Ereno-Orbea, J.', 'Kalyuzhniy, O.', 'Deresa, I.', 'Hu, X.', 'Spencer, S.', 'Jones, M.', 'Georgeson, E.', 'Adachi, Y.', 'Kubitz, M.', 'deCamp, A.C.', 'Julien, J.P.', 'Wilson, I.A.', 'Burton, D.R.', 'Crotty, S.', 'Schief, W.R.']",10.1126/science.aad9195,27013733.0,False
6NB7,Unexpected Receptor Functional Mimicry Elucidates Activation of Coronavirus Fusion.,Cell,"['Walls, A.C.', 'Xiong, X.', 'Park, Y.J.', 'Tortorici, M.A.', 'Snijder, J.', 'Quispe, J.', 'Cameroni, E.', 'Gopal, R.', 'Dai, M.', 'Lanzavecchia, A.', 'Zambon, M.', 'Rey, F.A.', 'Corti, D.', 'Veesler, D.']",10.1016/j.cell.2018.12.028,30712865.0,True
5W9H,Immunogenicity and structures of a rationally designed prefusion MERS-CoV spike antigen.,Proc. Natl. Acad. Sci. U.S.A.,"['Pallesen, J.', 'Wang, N.', 'Corbett, K.S.', 'Wrapp, D.', 'Kirchdoerfer, R.N.', 'Turner, H.L.', 'Cottrell, C.A.', 'Becker, M.M.', 'Wang, L.', 'Shi, W.', 'Kong, W.P.', 'Andres, E.L.', 'Kettenbach, A.N.', 'Denison, M.R.', 'Chappell, J.D.', 'Graham, B.S.', 'Ward, A.B.', 'McLellan, J.S.']",10.1073/pnas.1707304114,28807998.0,True
1AQK,Three-dimensional structure of a human Fab with high affinity for tetanus toxoid.,Immunotechnology,"['Faber, C.', 'Shan, L.', 'Fan, Z.', 'Guddat, L.W.', 'Furebring, C.', 'Ohlin, M.', 'Borrebaeck, C.A.', 'Edmundson, A.B.']",10.1016/S1380-2933(97)10003-3,9530559.0,False
1CT8,Diverse structural solutions to catalysis in a family of antibodies.,Structure Fold.Des.,"['Gigant, B.', 'Tsumuraya, T.', 'Fujii, I.', 'Knossow, M.']",10.1016/S0969-2126(00)80028-3,10574796.0,False
1HIN,Structural evidence for induced fit as a mechanism for antibody-antigen recognition.,Science,"['Rini, J.M.', 'Schulze-Gahmen, U.', 'Wilson, I.A.']",,1546293.0,
1IC5,Structural evidence for entropic contribution of salt bridge formation to a protein antigen-antibody interaction: the case of hen lysozyme-HyHEL-10 Fv complex.,J.Biol.Chem.,"['Shiroishi, M.', 'Yokota, A.', 'Tsumoto, K.', 'Kondo, H.', 'Nishimiya, Y.', 'Horii, K.', 'Matsushima, M.', 'Ogasahara, K.', 'Yutani, K.', 'Kumagai, I.']",10.1074/jbc.M100480200,11297547.0,False
1IC7,Structural evidence for entropic contribution of salt bridge formation to a protein antigen-antibody interaction: the case of hen lysozyme-HyHEL-10 Fv complex.,J.Biol.Chem.,"['Shiroishi, M.', 'Yokota, A.', 'Tsumoto, K.', 'Kondo, H.', 'Nishimiya, Y.', 'Horii, K.', 'Matsushima, M.', 'Ogasahara, K.', 'Yutani, K.', 'Kumagai, I.']",10.1074/jbc.M100480200,11297547.0,False
1KEM,Insights into antibody catalysis: structure of an oxygenation catalyst at 1.9-angstrom resolution.,Proc.Natl.Acad.Sci.USA,"['Hsieh-Wilson, L.C.', 'Schultz, P.G.', 'Stevens, R.C.']",10.1073/pnas.93.11.5363,8643580.0,False
1MCF,Principles and pitfalls in designing site-directed peptide ligands.,Proteins,"['Edmundson, A.B.', 'Harris, D.L.', 'Fan, Z.C.', 'Guddat, L.W.', 'Schley, B.T.', 'Hanson, B.L.', 'Tribbick, G.', 'Geysen, H.M.']",10.1002/prot.340160304,8346191.0,False
1NCA,Refined crystal structure of the influenza virus N9 neuraminidase-NC41 Fab complex.,J.Mol.Biol.,"['Tulip, W.R.', 'Varghese, J.N.', 'Laver, W.G.', 'Webster, R.G.', 'Colman, P.M.']",10.1016/0022-2836(92)90687-F,1381757.0,False
1NGX,Structural evidence for substrate strain in antibody catalysis,Proc.Natl.Acad.Sci.USA,"['Yin, J.', 'Andryski, S.E.', 'Beuscher, A.B.', 'Stevens, R.C.', 'Schultz, P.G.']",10.1073/pnas.0235873100,12552112.0,False
1NSN,The crystal structure of the antibody N10-staphylococcal nuclease complex at 2.9 A resolution.,J.Mol.Biol.,"['Bossart-Whitaker, P.', 'Chang, C.Y.', 'Novotny, J.', 'Benjamin, D.C.', 'Sheriff, S.']",10.1006/jmbi.1995.0573,7473734.0,False
2A1W,"Flexibility Of Packing:   
Four Crystal Forms Of An Anti-Cocaine Antibody 7.5.21",To be Published,"['Pozharski, E.', 'Hewagama, A.', 'Shanafelt, A.', 'Ringe, D.', 'Petsko, G.A.']",,,
2ARJ,Crystal structure of the TCR co-receptor CD8alphaalpha in complex with monoclonal antibody YTS 105.18 Fab fragment at 2.88 A resolution.,J.Mol.Biol.,"['Shore, D.A.', 'Teyton, L.', 'Dwek, R.A.', 'Rudd, P.M.', 'Wilson, I.A.']",10.1016/j.jmb.2006.02.016,16530222.0,False
2DQH,Structural consequences of mutations in interfacial Tyr residues of a protein antigen-antibody complex. The case of HyHEL-10-HEL,J.Biol.Chem.,"['Shiroishi, M.', 'Tsumoto, K.', 'Tanaka, Y.', 'Yokota, A.', 'Nakanishi, T.', 'Kondo, H.', 'Kumagai, I.']",10.1074/jbc.M605197200,17166830.0,False
2FJH,Structure-function studies of two synthetic anti-vascular endothelial growth factor Fabs and comparison with the Avastin Fab.,J.Biol.Chem.,"['Fuh, G.', 'Wu, P.', 'Liang, W.C.', 'Ultsch, M.', 'Lee, C.V.', 'Moffat, B.', 'Wiesmann, C.']",10.1074/jbc.M507783200,16373345.0,False
2GKI,Heavy and light chain variable single domains of an anti-DNA binding antibody hydrolyze both double- and single-stranded DNAs without sequence specificity.,J.Biol.Chem.,"['Kim, Y.R.', 'Kim, J.S.', 'Lee, S.H.', 'Lee, W.R.', 'Sohn, J.N.', 'Chung, Y.C.', 'Shim, H.K.', 'Lee, S.C.', 'Kwon, M.H.', 'Kim, Y.S.']",10.1074/jbc.M600937200,16551636.0,False
