doi,title,journal,authors,date,source,pmid,pmc,genbank,pdb,accession,protein,nucleotide,geninfo,refseq
10.1093/abbs/36.8.541,Recombinant scFv antibodies against E protein and N protein of severe acute respiratory syndrome virus.,Acta biochimica et biophysica Sinica,"['Liu, H.', 'Ding, Y.', 'Han, W.', 'Liu, M.', 'Tian, R.', 'Yang, S.', 'Gong, Y.']",2004-08-06,pubmed,15295646,7110246,False,True,False,True,True,False,False
10.2174/1381612826666201023143956,COVID-19 Vaccines in Clinical Trials and their Mode of Action for Immunity against the Virus.,Current pharmaceutical design,"['Tavakol, S.', 'Alavijeh, M.S.', 'Seifalian, A.M.']",2020-10-27,pubmed,33100195,,False,False,False,True,False,False,False
10.1038/s41541-021-00324-5,Immunogenicity and efficacy of mRNA COVID-19 vaccine MRT5500 in preclinical animal models.,NPJ vaccines,"['Kalnin, K.V.', 'Plitnik, T.', 'Kishko, M.', 'Zhang, J.', 'Zhang, D.', 'Beauvais, A.', 'Anosova, N.G.', 'Tibbitts, T.', 'Napoli, J.D.', 'Ulinski, G.', 'Piepenhagen, P.', 'Cummings, S.M.', 'Bangari, D.S.', 'Ryan, S.', 'Huang, P.D.', 'Huleatt, J.', 'Vincent, D.', 'Fries, K.', 'Karve, S.', 'Goldman, R.', 'Gopani, H.', 'Dias, A.', 'Tran, K.', 'Zacharia, M.', 'Gu, X.', 'Boeglin, L.', 'Abysalh, J.', 'Vargas, J.', 'Beaulieu, A.', 'Shah, M.', 'Jeannotte, T.', 'Gillis, K.', 'Chivukula, S.', 'Swearingen, R.', 'Landolfi, V.', 'Fu, T.', 'Rosa, F.D.', 'Casimiro, D.']",2021-04-21,pubmed,33875658,8055913,True,True,True,True,True,False,False
10.1016/j.apsb.2021.04.023,"Nanomedicine for acute respiratory distress syndrome: The latest application, targeting strategy, and rational design.",Acta pharmaceutica Sinica. B,"['Qiao, Q.', 'Liu, X.', 'Yang, T.', 'Cui, K.', 'Kong, L.', 'Yang, C.', 'Zhang, Z.']",2021-05-13,pubmed,33977080,8102084,False,True,False,True,True,False,False
10.1016/j.jcv.2021.104818,Evaluation of SARS-CoV-2 total antibody detection via a lateral flow nanoparticle fluorescence immunoassay.,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,"['Sibai, M.', 'Solis, D.', 'R, K.', 'Stevens, B.A.', 'Mfuh, K.O.', 'Sahoo, M.K.', 'Shi, R.Z.', 'Zehnder, J.', 'Boyd, S.D.', 'Pinsky, B.A.']",2021-05-02,pubmed,33932848,8015349,False,True,False,True,True,False,False
10.1128/mBio.01002-21,Murine Monoclonal Antibodies against the Receptor Binding Domain of SARS-CoV-2 Neutralize Authentic Wild-Type SARS-CoV-2 as Well as B.1.1.7 and B.1.351 Viruses and Protect ,mBio,"['Amanat, F.', 'Strohmeier, S.', 'Lee, W.', 'Bangaru, S.', 'Ward, A.B.', 'Coughlan, L.', 'Krammer, F.']",2021-07-28,pubmed,34311574,8406178,False,True,True,True,True,False,False
10.1101/2021.03.09.434584,New SARS-CoV-2 lineages could evade CD8+ T-cells response,bioRxiv : the preprint server for biology,"['Pretti, M.A.M.', 'Galvani, R.G.', 'Farias, A.S.', 'Boroni, M.']",2021-03-23,biorxiv,,,True,False,False,True,True,False,True
10.1038/s41423-021-00778-6,A novel linear and broadly neutralizing peptide in the SARS-CoV-2 S2 protein for universal vaccine development.,Cellular & molecular immunology,"['Li, T.', 'Kan, Q.', 'Ge, J.', 'Wan, Z.', 'Yuan, M.', 'Huang, Y.', 'Xie, Q.', 'Yang, Y.', 'Shao, H.', 'Li, X.', 'Ye, L.', 'Qin, A.', 'Bu, Z.', 'Liu, P.', 'Ye, J.']",2021-10-15,pubmed,34645942,8513545,False,True,False,True,True,False,False
10.1093/clinchem/hvaa336,"Evaluation of High-Throughput SARS-CoV-2 Serological Assays in a Longitudinal Cohort of Patients with Mild COVID-19: Clinical Sensitivity, Specificity, and Association with Virus Neutralization Test.",Clinical chemistry,"['Bal, A.', 'Pozzetto, B.', 'Trabaud, M.', 'Escuret, V.', 'Rabilloud, M.', 'Langlois-Jacques, C.', 'Paul, A.', 'Guibert, N.', 'Frieh, C.D.A.', 'Massardier-Pilonchery, A.', 'Fabien, N.', 'Goncalves, D.', 'Boibieux, A.', 'Morfin-Sherpa, F.', 'Pitiot, V.', 'Gueyffier, F.', 'Lina, B.', 'Fassier, J.', 'Trouillet-Assant, S.', 'None, N.']",2021-01-06,pubmed,33399823,7929008,False,True,False,True,True,False,False
10.1126/science.abn7760,SARS-CoV-2 Omicron variant: Antibody evasion and cryo-EM structure of spike protein-ACE2 complex.,"Science (New York, N.Y.)","['Mannar, D.', 'Saville, J.W.', 'Zhu, X.', 'Srivastava, S.S.', 'Berezuk, A.M.', 'Tuttle, K.S.', 'Marquez, A.C.', 'Sekirov, I.', 'Subramaniam, S.']",2022-01-21,pubmed,35050643,,True,False,False,True,True,False,True
10.1016/j.chom.2020.06.010,Neutralization of SARS-CoV-2 by Destruction of the Prefusion Spike.,Cell host & microbe,"['Huo, J.', 'Zhao, Y.', 'Ren, J.', 'Zhou, D.', 'Duyvesteyn, H.M.E.', 'Ginn, H.M.', 'Carrique, L.', 'Malinauskas, T.', 'Ruza, R.R.', 'Shah, P.N.M.', 'Tan, T.K.', 'Rijal, P.', 'Coombes, N.', 'Bewley, K.R.', 'Tree, J.A.', 'Radecke, J.', 'Paterson, N.G.', 'Supasa, P.', 'Mongkolsapaya, J.', 'Screaton, G.R.', 'Carroll, M.', 'Townsend, A.', 'Fry, E.E.', 'Owens, R.J.', 'Stuart, D.I.']",2020-06-26,pubmed,32585135,7303615,True,True,True,True,True,False,True
10.1101/2021.01.14.426695,SARS-CoV-2 spike protein arrested in the closed state induces potent neutralizing responses,bioRxiv : the preprint server for biology,"['Carnell, G.W.', 'Ciazynska, K.A.', 'Wells, D.A.', 'Xiong, X.', 'Aguinam, E.T.', 'McLaughlin, S.H.', 'Mallery, D.', 'Ebrahimi, S.', 'Ceron-Gutierrez, L.', 'James, L.C.', 'Doffinger, R.', 'Heeney, J.L.', 'Briggs, J.A.G.']",2021-01-14,biorxiv,,,False,False,False,True,False,False,False
10.1186/s13568-022-01355-4,Specific anti-SARS-CoV-2 S1 IgY-scFv is a promising tool for recognition of the virus.,AMB Express,"['Ge, S.', 'Wu, R.', 'Zhou, T.', 'Liu, X.', 'Zhu, J.', 'Zhang, X.']",2022-02-13,pubmed,35150368,8840941,True,True,True,True,True,False,False
10.1038/s41392-021-00756-4,"S19W, T27W, and N330Y mutations in ACE2 enhance SARS-CoV-2 S-RBD binding toward both wild-type and antibody-resistant viruses and its molecular basis.",Signal transduction and targeted therapy,"['Ye, F.', 'Lin, X.', 'Chen, Z.', 'Yang, F.', 'Lin, S.', 'Yang, J.', 'Chen, H.', 'Sun, H.', 'Wang, L.', 'Wen, A.', 'Zhang, X.', 'Dai, Y.', 'Cao, Y.', 'Yang, J.', 'Shen, G.', 'Yang, L.', 'Li, J.', 'Wang, Z.', 'Wang, W.', 'Wei, X.', 'Lu, G.']",2021-09-18,pubmed,34531369,8444507,True,True,True,True,True,False,True
10.1016/j.esmoop.2021.100274,Reduced humoral immune response after BNT162b2 coronavirus disease 2019 messenger RNA vaccination in cancer patients under antineoplastic treatment.,ESMO open,"['Peeters, M.', 'Verbruggen, L.', 'Teuwen, L.', 'Vanhoutte, G.', 'Kerckhove, S.V.', 'Peeters, B.', 'Raats, S.', 'Massen, I.V.', 'Keersmaecker, S.D.', 'Debie, Y.', 'Huizing, M.', 'Pannus, P.', 'Neven, K.', 'Ari, K.K.', 'Martens, G.A.', 'Bulcke, M.V.D.', 'Roelant, E.', 'Desombere, I.', 'Anguille, S.', 'Goossens, M.', 'Vandamme, T.', 'Dam, P.']",2021-10-02,pubmed,34597941,8423808,False,True,False,True,True,False,False
10.3389/fimmu.2021.687869,The Antigenicity of Epidemic SARS-CoV-2 Variants in the United Kingdom.,Frontiers in immunology,"['Wu, J.', 'Zhang, L.', 'Zhang, Y.', 'Wang, H.', 'Ding, R.', 'Nie, J.', 'Li, Q.', 'Liu, S.', 'Yu, Y.', 'Yang, X.', 'Duan, K.', 'Qu, X.', 'Wang, Y.', 'Huang, W.']",2021-07-06,pubmed,34220844,8247764,True,True,False,True,True,False,False
10.1128/Spectrum.01416-21,Mapping SARS-CoV-2 Antibody Epitopes in COVID-19 Patients with a Multi-Coronavirus Protein Microarray.,Microbiology spectrum,"['Camerini, D.', 'Randall, A.Z.', 'Trappl-Kimmons, K.', 'Oberai, A.', 'Hung, C.', 'Edgar, J.', 'Shandling, A.', 'Huynh, V.', 'Teng, A.A.', 'Hermanson, G.', 'Pablo, J.V.', 'Stumpf, M.M.', 'Lester, S.N.', 'Harcourt, J.', 'Tamin, A.', 'Rasheed, M.', 'Thornburg, N.J.', 'Satheshkumar, P.S.', 'Liang, X.', 'Kennedy, R.B.', 'Yee, A.', 'Townsend, M.', 'Campo, J.J.']",2021-10-28,pubmed,34704808,8549749,False,True,False,True,True,False,False
10.3390/v13061055,A Bioluminescent Biosensor for Quantifying the Interaction of SARS-CoV-2 and Its Receptor ACE2 in Cells and In Vitro.,Viruses,"['Yang, X.', 'Liu, L.', 'Hao, Y.', 'So, E.', 'Emami, S.S.', 'Zhang, D.', 'Gong, Y.', 'Sheth, P.M.', 'Wang, Y.']",2021-07-03,pubmed,34199601,8227885,False,True,True,True,True,False,False
10.3389/fimmu.2021.777103,COVID-19 mRNA Vaccination in Lactation: Assessment of Adverse Events and Vaccine Related Antibodies in Mother-Infant Dyads.,Frontiers in immunology,"['Golan, Y.', 'Prahl, M.', 'Cassidy, A.G.', 'Gay, C.', 'Wu, A.H.B.', 'Jigmeddagva, U.', 'Lin, C.Y.', 'Gonzalez, V.J.', 'Basilio, E.', 'Chidboy, M.A.', 'Warrier, L.', 'Buarpung, S.', 'Li, L.', 'Murtha, A.P.', 'Asiodu, I.V.', 'Ahituv, N.', 'Flaherman, V.J.', 'Gaw, S.L.']",2021-11-23,pubmed,34804068,8595828,False,True,False,True,True,False,False
10.3390/v14010061,Timeline of SARS-CoV-2 Spread in Italy: Results from an Independent Serological Retesting.,Viruses,"['Montomoli, E.', 'Apolone, G.', 'Manenti, A.', 'Boeri, M.', 'Suatoni, P.', 'Sabia, F.', 'Marchian, A.', 'Bollati, V.', 'Pastorino, U.', 'Sozzi, G.']",2022-01-23,pubmed,35062265,8778320,False,True,False,True,True,False,False
10.1021/acs.biochem.1c00356,Protein Engineering in the Design of Protein-Protein Interactions: SARS-CoV-2 Inhibitors as a Test Case.,Biochemistry,"['Zahradn, J.', 'Schreiber, G.']",2021-07-02,pubmed,34196543,8613841,False,True,False,True,True,False,False
10.1016/j.vaccine.2017.02.012,MERS-CoV spike nanoparticles protect mice from MERS-CoV infection.,Vaccine,"['Coleman, C.M.', 'Venkataraman, T.', 'Liu, Y.V.', 'Glenn, G.M.', 'Smith, G.E.', 'Flyer, D.C.', 'Frieman, M.B.']",2017-02-27,pubmed,28237499,5423355,False,True,False,True,True,False,False
10.1101/2020.12.11.421008,BNT162b vaccines are immunogenic and protect non-human primates against SARS-CoV-2,bioRxiv : the preprint server for biology,"['Vogel, A.B.', 'Kanevsky, I.', 'Che, Y.', 'Swanson, K.A.', 'Muik, A.', 'Vormehr, M.', 'Kranz, L.M.', 'Walzer, K.C.', 'Hein, S.', 'Gueler, A.', 'Loschko, J.', 'Maddur, M.S.', 'Ota-Setlik, A.', 'Tompkins, K.', 'Cole, J.', 'Lui, B.G.', 'Ziegenhals, T.', 'Plaschke, A.', 'Eisel, D.', 'Dany, S.C.', 'Fesser, S.', 'Erbar, S.', 'Bates, F.', 'Schneider, D.', 'Jesionek, B.', 'Saenger, B.', 'Wallisch, A.-K.', 'Feuchter, Y.', 'Junginger, H.', 'Krumm, S.A.', 'Heinen, A.P.', 'Adams-Quack, P.', 'Schlereth, J.', 'Schille, S.', 'Kroener, C.', 'delaCaridadGueimilGarcia, R.', 'Hiller, T.', 'Fischer, L.', 'Sellers, R.S.', 'Choudhary, S.', 'Gonzalez, O.', 'Vascotto, F.', 'Gutman, M.R']",2020-12-11,biorxiv,,,True,True,True,True,True,False,False
10.1126/science.abd2321,Structural basis of a shared antibody response to SARS-CoV-2.,"Science (New York, N.Y.)","['Yuan, M.', 'Liu, H.', 'Wu, N.C.', 'Lee, C.D.', 'Zhu, X.', 'Zhao, F.', 'Huang, D.', 'Yu, W.', 'Hua, Y.', 'Tien, H.', 'Rogers, T.F.', 'Landais, E.', 'Sok, D.', 'Jardine, J.G.', 'Burton, D.R.', 'Wilson, I.A.']",2020-07-15,pubmed,32661058,7402627,True,True,False,True,True,False,False
10.1038/s41591-021-01325-6,Antibody responses to the BNT162b2 mRNA vaccine in individuals previously infected with SARS-CoV-2.,Nature medicine,"['Ebinger, J.E.', 'Fert-Bober, J.', 'Printsev, I.', 'Wu, M.', 'Sun, N.', 'Prostko, J.C.', 'Frias, E.C.', 'Stewart, J.L.', 'Eyk, J.E.V.', 'Braun, J.G.', 'Cheng, S.', 'Sobhani, K.']",2021-04-03,pubmed,33795870,8205849,False,True,False,True,True,False,False
10.3390/v13050935,Prediction and Evolution of the Molecular Fitness of SARS-CoV-2 Variants: Introducing SpikePro.,Viruses,"['Pucci, F.', 'Rooman, M.']",2021-06-03,pubmed,34070055,8158131,False,True,False,True,True,False,False
10.3389/fchem.2021.816544,In Planta Production of the Receptor-Binding Domain From SARS-CoV-2 With Human Blood Group A Glycan Structures.,Frontiers in chemistry,"['Beihammer, J.K.', 'Vavra, U.', 'Shin, Y.', 'Veit, C.', 'Gruber, C.G.', 'Gillitschka, Y.', 'Huber, J.', 'Hofner, M.', 'Vierlinger, K.', 'Mitteregger, D.', 'Weinh, A.', 'Strasser, R.']",2022-02-19,pubmed,35178379,8846405,False,True,False,True,True,False,False
10.1038/s41467-021-26055-8,Emergence and spread of SARS-CoV-2 lineage B.1.620 with variant of concern-like mutations and deletions.,Nature communications,"['Dudas, G.', 'Hong, S.L.', 'Potter, B.I.', 'Calvignac-Spencer, S.', 'Niatou-Singa, F.S.', 'Tombolomako, T.B.', 'Fuh-Neba, T.', 'Vickos, U.', 'Ulrich, M.', 'Leendertz, F.H.', 'Khan, K.', 'Huber, C.', 'Watts, A.', 'Olendrait, I.', 'Snijder, J.', 'Wijnant, K.N.', 'Bonvin, A.M.J.J.', 'Martres, P.', 'Behillil, S.', 'Ayouba, A.', 'Maidadi, M.F.', 'Djomsi, D.M.', 'Godwe, C.', 'Butel, C.', 'Aistis, ', 'Gabrielait, M.', 'Kat, M.', 'Norvilas, R.', 'Raugait, L.', 'Koyaweda, G.W.', 'Kandou, J.K.', 'Jonikas, R.', 'Nasvytien, I.', 'Ge, D.', 'Tamu, K.', 'Norkien, M.', 'Vasili, E.', 'Danguol, ', 'Timinskas, A.', 'Marius, ', 'Mantas, ', 'Alzbutas, G.', 'Aziza, A.A.', 'Lusamaki, E.K.', 'Cigolo, J.M.', 'Mawete, F.M.', 'Lofiko, E.L.', 'Kingebeni, P.M.', 'Tamfum, J.M.', 'Belizaire, M.R.D.', 'Essomba, R.G.', 'Assoumou, M.C.O.', 'Mboringong, A.B.', 'Dieng, A.B.', 'Juozapait, D.', 'Hosch, S.', 'Obama, J.', 'Ayekaba, M.O.', 'Naumovas, D.', 'Pautienius, A.', 'Rafa, C.D.', 'Vitkauskien, A.', 'Ugenskien, R.', 'Gedvilait, A.', 'Darius, ', 'Lesauskait, V.', 'Lukas, ', 'Gri, L.', 'Baele, G.']",2021-10-03,pubmed,34599175,8486757,True,True,True,True,True,False,True
10.3390/v11121109,Development and Validation of a S1 Protein-Based ELISA for the Specific Detection of Antibodies against Equine Coronavirus.,Viruses,"['Zhao, S.', 'Smits, C.', 'Schuurman, N.', 'Barnum, S.', 'Pusterla, N.', 'Kuppeveld, F.', 'Bosch, B.', 'Maanen, K.', 'Egberink, H.']",2019-12-06,pubmed,31801275,6950238,True,True,False,True,True,False,False
10.1002/jmv.27181,N-terminal domain of SARS CoV-2 spike protein mutation associated reduction in effectivity of neutralizing antibody with vaccinated individuals.,Journal of medical virology,"['Singh, Y.', 'Fuloria, N.K.', 'Fuloria, S.', 'Subramaniyan, V.', 'Meenakshi, D.U.', 'Chakravarthi, S.', 'Kumari, U.', 'Joshi, N.', 'Gupta, G.']",2021-07-08,pubmed,34232521,8426848,False,True,False,True,True,False,False
10.1016/j.virol.2006.12.011,Exosomal vaccines containing the S protein of the SARS coronavirus induce high levels of neutralizing antibodies.,Virology,"['Kuate, S.', 'Cinatl, J.', 'Doerr, H.W.', 'Uberla, K.']",2007-01-30,pubmed,17258782,7103344,False,True,False,True,True,False,False
10.3389/fimmu.2021.693462,Serum IgG anti-SARS-CoV-2 Binding Antibody Level Is Strongly Associated With IgA and Functional Antibody Levels in Adults Infected With SARS-CoV-2.,Frontiers in immunology,"['Ye, X.', 'Angelo, L.S.', 'Nicholson, E.G.', 'Iwuchukwu, O.P.', 'Rezende, W.C.', 'Rajan, A.', 'Aideyan, L.O.', 'McBride, T.J.', 'Bond, N.', 'Santarcangelo, P.', 'Rayford, Y.J.', 'Ferlic-Stark, L.', 'Fragoso, S.', 'Momin, Z.', 'Liu, H.', 'Truong, K.', 'Lopez, B.', 'Conner, M.E.', 'Rice, A.P.', 'Kimata, J.T.', 'Avadhanula, V.', 'Piedra, P.A.']",2021-10-26,pubmed,34691016,8531527,False,True,False,True,True,False,False
10.1038/s41467-021-22236-7,Systems serology detects functionally distinct coronavirus antibody features in children and elderly.,Nature communications,"['Selva, K.J.', 'Sandt, C.E.', 'Lemke, M.M.', 'Lee, C.Y.', 'Shoffner, S.K.', 'Chua, B.Y.', 'Davis, S.K.', 'Nguyen, T.H.O.', 'Rowntree, L.C.', 'Hensen, L.', 'Koutsakos, M.', 'Wong, C.Y.', 'Mordant, F.', 'Jackson, D.C.', 'Flanagan, K.L.', 'Crowe, J.', 'Tosif, S.', 'Neeland, M.R.', 'Sutton, P.', 'Licciardi, P.V.', 'Crawford, N.W.', 'Cheng, A.C.', 'Doolan, D.L.', 'Amanat, F.', 'Krammer, F.', 'Chappell, K.', 'Modhiran, N.', 'Watterson, D.', 'Young, P.', 'Lee, W.S.', 'Wines, B.D.', 'Hogarth, P.M.', 'Esterbauer, R.', 'Kelly, H.G.', 'Tan, H.', 'Juno, J.A.', 'Wheatley, A.K.', 'Kent, S.J.', 'Arnold, K.B.', 'Kedzierska, K.', 'Chung, A.W.']",2021-04-03,pubmed,33795692,8016934,False,True,False,True,True,False,False
10.1016/j.antiviral.2016.07.015,MERS-CoV spike protein: Targets for vaccines and therapeutics.,Antiviral research,"['Wang, Q.', 'Wong, G.', 'Lu, G.', 'Yan, J.', 'Gao, G.F.']",2016-07-30,pubmed,27468951,7113765,False,True,False,True,True,False,False
10.1101/2021.12.21.473668,Engineered High-Affinity ACE2 Peptide Mitigates ARDS and Death Induced by Multiple SARS-CoV-2 Variants.,bioRxiv : the preprint server for biology,"['Zhang, L.', 'Dutta, S.', 'Xiong, S.', 'Chan, M.', 'Chan, K.K.', 'Fan, T.M.', 'Bailey, K.L.', 'Lindeblad, M.', 'Cooper, L.M.', 'Rong, L.', 'Gugliuzza, A.F.', 'Shukla, D.', 'Procko, E.', 'Rehman, J.', 'Malik, A.B.']",2022-01-05,pubmed,34981059,8722596,True,True,True,True,True,False,True
10.1101/2020.09.22.308965,Cross-reactive serum and memory B cell responses to spike protein in SARS-CoV-2 and endemic coronavirus infection.,bioRxiv : the preprint server for biology,"['Song, G.', 'He, W.', 'Callaghan, S.', 'Anzanello, F.', 'Huang, D.', 'Ricketts, J.', 'Torres, J.L.', 'Beutler, N.', 'Peng, L.', 'Vargas, S.', 'Cassell, J.', 'Parren, M.', 'Yang, L.', 'Ignacio, C.', 'Smith, D.M.', 'Voss, J.E.', 'Nemazee, D.', 'Ward, A.B.', 'Rogers, T.', 'Burton, D.R.', 'Andrabi, R.']",2020-10-01,pubmed,32995770,7523096,True,True,True,True,True,False,False
10.1371/journal.pone.0260850,Development of an efficient Sanger sequencing-based assay for detecting SARS-CoV-2 spike mutations.,PloS one,"['Lim, H.J.', 'Park, M.Y.', 'Jung, H.S.', 'Kwon, Y.', 'Kim, I.', 'Kim, D.K.', 'Yu, N.', 'Sung, N.', 'Lee, S.', 'Park, J.E.', 'Yang, Y.']",2021-12-15,pubmed,34905589,8670694,False,True,True,True,True,False,True
10.1016/S2665-9913(21)00394-5,"Humoral and cellular immune responses to two and three doses of SARS-CoV-2 vaccines in rituximab-treated patients with rheumatoid arthritis: a prospective, cohort study.",The Lancet. Rheumatology,"['Jyssum, I.', 'Kared, H.', 'Tran, T.T.', 'Tveter, A.T.', 'Provan, S.A.', 'Sexton, J.', 'J, K.K.', 'Jahnsen, J.', 'Kro, G.B.', 'Warren, D.J.', 'Vaage, E.B.', 'Kvien, T.K.', 'Nissen-Meyer, L.H.', 'Anderson, A.M.', 'Gr, G.', 'Haavardsholm, E.A.', 'Vaage, J.T.', 'Mjaaland, S.', 'Syversen, S.W.', 'Lund-Johansen, F.', 'Munthe, L.A.', 'Goll, G.L.']",2022-01-04,pubmed,34977602,8700278,False,True,False,True,True,False,False
10.1101/2020.09.10.286948,Real-time conformational dynamics of SARS-CoV-2 spikes on virus particles.,bioRxiv : the preprint server for biology,"['Lu, M.', 'Uchil, P.D.', 'Li, W.', 'Zheng, D.', 'Terry, D.S.', 'Gorman, J.', 'Shi, W.', 'Zhang, B.', 'Zhou, T.', 'Ding, S.', 'Gasser, R.', 'Prevost, J.', 'Beaudoin-Bussieres, G.', 'Anand, S.P.', 'Laumaea, A.', 'Grover, J.R.', 'Lihong, L.', 'Ho, D.D.', 'Mascola, J.', 'Finzi, A.', 'Kwong, P.D.', 'Blanchard, S.C.', 'Mothes, W.']",2020-09-17,pubmed,32935100,7491513,True,True,False,True,True,False,False
10.3390/v13122336,Long-Term Humoral Immune Response against SARS-CoV-2 after Natural Infection and Subsequent Vaccination According to WHO International Binding Antibody Units (BAU/mL).,Viruses,"['Ruetalo, N.', 'Flehmig, B.', 'Schindler, M.', 'Pridzun, L.', 'Haage, A.', 'Reichenb, M.', 'Kirchner, T.', 'Kirchner, T.', 'Klingel, K.', 'Ranke, M.B.', 'Normann, A.']",2021-12-29,pubmed,34960605,8708153,False,True,False,True,True,False,False
10.1016/j.celrep.2021.109881,Structural mechanism of SARS-CoV-2 neutralization by two murine antibodies targeting the RBD.,Cell reports,"['Errico, J.M.', 'Zhao, H.', 'Chen, R.E.', 'Liu, Z.', 'Case, J.B.', 'Ma, M.', 'Schmitz, A.J.', 'Rau, M.J.', 'Fitzpatrick, J.A.J.', 'Shi, P.', 'Diamond, M.S.', 'Whelan, S.P.J.', 'Ellebedy, A.H.', 'Fremont, D.H.']",2021-10-17,pubmed,34655519,8498651,True,True,True,True,True,False,False
10.3389/fimmu.2021.786554,Response and Duration of Serum Anti-SARS-CoV-2 Antibodies After Inactivated Vaccination Within 160 Days.,Frontiers in immunology,"['Xu, Q.', 'Xue, J.', 'Xiao, Y.', 'Jia, Z.', 'Wu, M.', 'Liu, Y.', 'Li, W.', 'Liang, X.', 'Yang, T.']",2022-01-11,pubmed,35003104,8733590,False,True,False,True,True,False,False
10.1016/j.virol.2006.03.020,Induction of protective immunity against severe acute respiratory syndrome coronavirus (SARS-CoV) infection using highly attenuated recombinant vaccinia virus DIs.,Virology,"['Ishii, K.', 'Hasegawa, H.', 'Nagata, N.', 'Mizutani, T.', 'Morikawa, S.', 'Suzuki, T.', 'Taguchi, F.', 'Tashiro, M.', 'Takemori, T.', 'Miyamura, T.', 'Tsunetsugu-Yokota, Y.']",2006-05-09,pubmed,16678878,7111839,False,True,True,True,True,False,False
10.1016/j.ijbiomac.2021.08.232,Mucosal IgA response elicited by intranasal immunization of Lactobacillus plantarum expressing surface-displayed RBD protein of SARS-CoV-2.,International journal of biological macromolecules,"['Li, L.', 'Wang, M.', 'Hao, J.', 'Han, J.', 'Fu, T.', 'Bai, J.', 'Tian, M.', 'Jin, N.', 'Zhu, G.', 'Li, C.']",2021-09-10,pubmed,34499954,8421092,True,True,False,True,True,False,True
